support_tickets_last90d,label_churned,signup_date,region,is_premium,avg_monthly_spend,days_since_last_login,months_active,customer_id,primary_channel
4,0,2024-02-24,AMER,0,170.82,5,47,11184,Web
2,0,2024-02-13,AMER,1,150.92,119,5,56854,Mobile
1,0,2024-12-11,EMEA,1,142.57,27,21,90905,WhatsApp
0,0,2024-04-23,EMEA,1,324.92,62,7,20751,Mobile
3,1,2024-02-18,LATAM,1,481.02,100,24,81137,Web
0,0,2024-04-29,AMER,0,208.18,113,6,92036,Web
3,0,2024-02-28,EMEA,1,170.17,26,8,18716,Mobile
0,1,2024-01-29,AMER,1,92.04,17,13,81906,Web
0,0,2024-07-01,APAC,0,126.46,68,46,80690,Web
2,0,2024-03-21,LATAM,0,130.35,52,41,36214,Web
3,0,2024-11-23,EMEA,1,575.0,47,7,34116,Web
2,0,2024-11-11,AMER,1,202.33,117,9,15549,Web
3,1,2024-05-08,APAC,1,359.43,70,15,98861,WhatsApp
2,0,2024-06-25,LATAM,1,334.77,77,40,63743,Mobile
0,0,2024-05-09,APAC,1,349.41,15,26,32153,Web
1,0,2024-10-07,AMER,1,241.68,110,23,10986,Mobile
0,1,2024-02-17,APAC,1,94.63,22,24,43840,Web
0,0,2024-03-26,APAC,1,730.51,33,8,38026,Retail
3,0,2024-01-21,EMEA,1,67.69,80,47,80593,Mobile
1,0,2024-02-13,AMER,0,389.85,111,20,44609,WhatsApp
1,0,2024-04-26,LATAM,0,135.83,22,31,83408,Retail
2,0,2024-03-14,APAC,1,217.53,5,16,23352,Mobile
2,0,2024-01-04,LATAM,1,390.55,117,45,22449,Web
3,1,2024-01-12,AMER,1,162.34,102,16,35859,Mobile
3,1,2024-10-19,LATAM,1,437.27,89,28,99128,WhatsApp
2,0,2024-05-27,AMER,0,64.15,10,47,52542,Web
3,0,2024-06-19,AMER,0,56.04,10,27,88284,Retail
3,0,2024-08-03,APAC,1,306.03,0,30,73067,Web
1,0,2024-07-08,AMER,1,297.14,52,1,37927,Web
0,0,2024-08-09,AMER,1,580.17,109,20,32604,Retail
4,0,2024-04-28,EMEA,1,177.8,14,13,82954,Web
2,0,2024-07-12,APAC,1,214.17,104,13,73019,Web
3,1,2024-10-04,APAC,0,154.5,24,34,64460,WhatsApp
3,0,2024-05-14,AMER,1,511.47,43,24,41407,WhatsApp
2,0,2024-09-25,APAC,0,165.08,96,14,33088,WhatsApp
0,0,2024-07-31,AMER,0,442.54,113,47,27498,Mobile
0,0,2024-09-02,APAC,0,303.57,69,8,38529,Web
1,0,2024-07-13,AMER,0,304.82,63,39,36548,Web
2,1,2024-03-23,EMEA,0,118.95,37,32,10158,Mobile
0,0,2024-08-05,AMER,1,224.46,74,30,24202,Web
2,1,2024-03-13,APAC,0,163.76,89,26,25369,Web
3,0,2024-02-15,APAC,0,3.69,111,23,43139,Web
1,0,2024-09-22,EMEA,0,270.45,47,30,13009,Mobile
3,0,2024-05-20,AMER,1,398.89,2,29,88246,Mobile
0,0,2024-06-01,AMER,1,135.13,17,35,23225,Web
1,0,2024-06-15,AMER,0,378.78,8,5,83399,Mobile
1,0,2024-11-21,AMER,1,122.61,45,8,57188,Mobile
0,0,2024-02-22,EMEA,0,246.77,100,5,89690,Web
3,0,2024-11-02,APAC,0,178.63,40,14,78034,WhatsApp
3,1,2024-05-05,AMER,0,62.93,50,5,18456,Mobile
3,0,2024-01-17,APAC,0,156.96,1,19,55548,Web
2,0,2024-05-30,APAC,1,166.41,43,30,79665,WhatsApp
2,1,2024-09-09,APAC,1,55.82,119,38,62256,Web
2,1,2024-09-20,AMER,1,164.1,114,33,26709,WhatsApp
3,0,2024-02-02,AMER,1,193.75,24,5,90226,Web
1,0,2024-08-05,AMER,0,109.7,117,25,85182,Web
3,0,2024-10-10,LATAM,0,395.8,27,29,85944,Mobile
1,0,2024-10-05,APAC,0,775.06,35,15,47495,Mobile
4,0,2024-03-17,AMER,1,350.97,80,45,90458,Retail
1,0,2024-12-11,APAC,1,711.36,18,7,39983,Web
2,0,2024-11-29,EMEA,1,393.19,72,36,85971,Web
1,0,2024-11-30,APAC,0,267.36,14,12,30156,WhatsApp
1,0,2024-07-07,APAC,1,109.92,24,33,82785,Retail
2,0,2024-02-06,APAC,0,244.78,84,1,40120,Retail
0,0,2024-03-13,LATAM,0,741.34,79,28,94273,WhatsApp
1,0,2024-05-22,APAC,1,397.89,52,35,12501,Mobile
1,0,2024-06-17,EMEA,1,23.61,50,47,50210,Web
5,0,2024-05-19,APAC,0,237.13,40,46,87370,Mobile
3,0,2024-07-22,AMER,1,335.28,22,10,11129,Web
1,1,2024-02-15,AMER,1,185.88,72,2,91626,Mobile
3,0,2024-08-19,APAC,0,545.49,72,5,99415,Retail
2,0,2024-08-19,APAC,1,324.26,85,2,68769,Web
2,0,2024-07-17,AMER,1,265.56,35,46,69397,Mobile
2,0,2024-05-13,APAC,0,125.52,14,45,13928,Mobile
2,0,2024-07-15,EMEA,0,178.48,67,36,29007,Mobile
4,0,2024-12-14,APAC,0,293.1,60,10,54032,Web
3,0,2024-05-01,EMEA,1,278.88,19,41,55654,Web
2,0,2024-02-01,EMEA,0,261.69,82,39,19673,Web
1,0,2024-05-23,EMEA,0,144.73,39,31,77746,Web
2,0,2024-11-14,EMEA,0,307.43,96,10,14913,WhatsApp
1,0,2024-12-07,APAC,0,464.7,11,30,65764,WhatsApp
1,0,2024-11-20,AMER,1,107.54,85,17,54461,WhatsApp
0,0,2024-12-30,APAC,1,298.95,75,11,96798,Mobile
4,0,2024-11-02,APAC,1,163.73,17,34,41957,Web
3,0,2024-08-28,EMEA,0,363.22,57,29,46450,Retail
0,0,2024-02-29,EMEA,0,141.11,47,42,76041,Web
1,0,2024-07-08,APAC,1,159.53,16,44,99526,Web
1,0,2024-09-15,APAC,0,121.67,89,45,97317,Web
1,0,2024-02-26,AMER,0,49.51,63,8,67099,Mobile
0,0,2024-09-22,EMEA,1,616.72,97,18,42656,Web
3,0,2024-04-03,AMER,1,173.17,93,34,62884,Mobile
3,0,2024-04-01,LATAM,1,238.94,42,30,74090,Mobile
2,0,2024-01-15,AMER,0,51.68,35,42,98823,WhatsApp
0,1,2024-06-15,APAC,1,265.79,114,27,63851,Web
1,0,2024-12-27,APAC,0,242.8,29,20,10073,Web
2,0,2024-07-18,EMEA,0,116.27,91,19,20474,Mobile
0,0,2024-01-17,EMEA,1,194.22,64,35,18881,Mobile
1,0,2024-08-12,AMER,0,80.03,15,8,76292,Mobile
1,0,2024-01-26,APAC,0,312.99,21,37,61243,Web
1,0,2024-08-04,EMEA,1,278.69,98,39,32481,Mobile
0,1,2024-11-18,AMER,0,240.45,112,6,73784,Mobile
2,1,2024-11-28,AMER,1,308.25,75,5,79825,Web
1,0,2024-10-18,EMEA,1,145.92,53,42,91065,Mobile
2,0,2024-10-28,EMEA,1,114.71,87,26,74713,Mobile
1,0,2024-12-20,APAC,0,188.0,3,10,52807,Mobile
2,0,2024-04-10,AMER,0,434.55,18,17,68488,Mobile
2,0,2024-11-17,LATAM,1,149.4,26,6,20023,WhatsApp
5,0,2024-06-11,AMER,1,323.15,104,30,16119,Web
3,0,2024-07-31,EMEA,1,393.01,106,25,42724,WhatsApp
1,0,2024-02-26,APAC,1,229.04,1,24,87063,Mobile
2,1,2024-11-09,EMEA,1,202.22,55,30,25798,WhatsApp
3,0,2024-07-01,LATAM,0,322.23,37,16,68042,WhatsApp
3,0,2024-04-13,EMEA,1,365.76,57,35,33090,Web
1,0,2024-08-05,AMER,0,416.01,66,14,60023,Web
4,0,2024-07-21,AMER,0,115.02,7,7,40882,Mobile
2,0,2024-06-11,APAC,1,72.97,71,47,28466,Mobile
2,0,2024-05-10,EMEA,1,13.68,24,43,60497,Mobile
0,0,2024-07-17,LATAM,0,590.12,42,46,52740,Mobile
3,0,2024-06-19,APAC,0,423.53,40,1,64357,Web
2,0,2024-08-24,EMEA,1,90.11,105,35,17950,Mobile
3,1,2024-12-08,APAC,0,266.23,80,7,77770,Mobile
0,1,2024-02-06,APAC,0,256.28,97,4,57608,Mobile
5,0,2024-11-11,EMEA,0,245.59,52,18,80027,Retail
2,0,2024-03-24,AMER,0,373.15,106,29,71503,Mobile
0,0,2024-03-29,APAC,1,410.66,96,21,18145,Web
1,0,2024-06-27,AMER,0,356.7,86,25,24108,Mobile
0,0,2024-10-14,APAC,0,159.86,48,39,54148,Mobile
3,0,2024-07-26,APAC,1,443.15,45,9,80811,WhatsApp
0,0,2024-02-26,EMEA,0,433.59,100,40,12647,Web
1,0,2024-03-11,AMER,0,39.45,11,3,92228,Mobile
1,0,2024-05-02,APAC,0,323.89,77,37,84479,Web
0,0,2024-12-04,APAC,1,266.52,21,12,19733,Web
1,0,2024-10-17,EMEA,1,342.35,114,44,91933,Mobile
0,0,2024-02-06,AMER,0,77.33,40,40,80239,Web
0,0,2024-05-29,AMER,1,65.67,11,34,51127,WhatsApp
2,0,2024-04-12,EMEA,1,305.66,110,39,76327,Retail
0,0,2024-01-03,APAC,1,412.72,99,8,76191,WhatsApp
3,0,2024-11-21,APAC,0,348.78,8,13,11927,Mobile
2,1,2024-11-11,AMER,0,290.32,96,20,62419,Mobile
1,0,2024-10-14,APAC,0,219.2,56,35,10031,WhatsApp
3,1,2024-08-13,APAC,0,223.44,118,11,27557,Web
2,0,2024-02-07,EMEA,1,359.27,73,41,66080,Mobile
0,0,2024-07-16,APAC,0,247.15,90,41,30820,WhatsApp
2,0,2024-10-10,EMEA,1,355.0,23,4,60769,Web
1,0,2024-05-15,APAC,0,296.02,34,32,22833,Mobile
3,1,2024-12-12,AMER,1,113.27,101,5,78219,WhatsApp
3,0,2024-06-22,AMER,1,202.99,35,13,39728,Web
2,0,2024-12-12,APAC,1,603.73,31,32,34400,Web
1,1,2024-04-26,APAC,0,122.61,71,43,19076,Mobile
1,1,2024-06-07,EMEA,0,231.82,59,21,10988,Web
1,1,2024-06-13,APAC,0,211.32,85,7,39508,WhatsApp
4,1,2024-12-19,LATAM,0,114.81,94,22,21265,Mobile
1,0,2024-08-24,APAC,1,212.9,37,2,45102,Web
0,0,2024-08-19,AMER,1,190.82,89,11,25231,WhatsApp
3,0,2024-04-30,APAC,1,172.69,63,14,52569,Web
1,0,2024-01-20,AMER,0,669.18,26,19,39304,Mobile
0,0,2024-02-25,EMEA,0,91.63,52,20,79439,Mobile
1,0,2024-02-29,APAC,1,224.6,56,4,85854,Web
1,0,2024-07-22,APAC,0,163.25,33,10,16283,Mobile
2,0,2024-10-28,AMER,0,670.26,42,7,32847,Mobile
2,0,2024-03-06,APAC,1,382.14,56,27,91306,WhatsApp
0,0,2024-09-17,APAC,1,222.71,17,1,80168,WhatsApp
3,0,2024-05-04,APAC,1,100.96,53,11,28217,Web
2,0,2024-06-11,EMEA,0,126.33,61,19,32185,Web
2,0,2024-10-20,LATAM,0,492.35,68,4,36423,Mobile
1,0,2024-07-23,AMER,1,131.51,53,28,55222,Web
1,0,2024-05-31,APAC,1,703.7,22,2,25768,WhatsApp
0,0,2024-08-16,AMER,1,41.72,18,23,83851,Web
1,0,2024-12-22,LATAM,1,409.3,100,45,62120,Retail
4,0,2024-06-07,APAC,1,105.68,111,16,51032,Web
4,0,2024-11-24,AMER,0,172.56,118,11,27166,Web
0,0,2024-04-16,APAC,1,139.58,8,26,18644,WhatsApp
0,0,2024-03-31,APAC,0,111.33,6,31,83864,WhatsApp
1,0,2024-05-16,APAC,1,717.86,38,13,55343,WhatsApp
1,1,2024-04-27,APAC,1,101.66,86,4,71465,Web
4,0,2024-03-31,AMER,0,65.69,48,15,88075,Mobile
1,0,2024-02-25,APAC,1,210.11,71,19,52299,Web
2,0,2024-04-04,EMEA,1,223.98,101,10,82887,WhatsApp
0,0,2024-04-11,AMER,1,275.19,13,1,46180,Web
2,0,2024-06-18,APAC,0,192.57,36,46,68292,Mobile
1,0,2024-08-26,APAC,1,333.67,61,44,52949,Mobile
0,1,2024-10-07,EMEA,1,241.26,73,6,13039,WhatsApp
2,0,2024-12-01,EMEA,0,110.44,96,36,68878,Web
0,0,2024-09-04,LATAM,0,95.25,33,8,39041,Mobile
1,0,2024-12-27,APAC,1,25.91,69,28,56336,Retail
2,0,2024-12-26,AMER,0,296.93,90,30,84592,WhatsApp
1,0,2024-07-20,LATAM,1,103.43,93,4,69900,Mobile
3,0,2024-11-28,APAC,1,408.78,30,42,23198,Mobile
1,0,2024-09-05,EMEA,1,53.98,63,10,47382,Web
2,1,2024-05-08,EMEA,0,138.56,111,43,65805,Web
1,0,2024-10-31,EMEA,0,552.08,56,32,43393,Mobile
3,0,2024-07-23,LATAM,0,259.45,2,31,46474,Mobile
1,0,2024-08-28,AMER,1,220.34,107,14,83227,Mobile
5,0,2024-09-04,APAC,0,56.65,5,22,32650,Mobile
5,1,2024-12-19,AMER,1,26.49,108,42,41889,Web
1,0,2024-06-25,APAC,0,133.04,101,24,39761,Retail
1,0,2024-04-16,EMEA,1,277.84,97,17,13183,WhatsApp
2,1,2024-02-13,AMER,0,197.63,102,33,32099,Mobile
2,0,2024-03-26,EMEA,0,268.74,14,18,30738,Retail
2,0,2024-01-28,EMEA,0,70.12,75,14,76697,Retail
1,0,2024-07-28,EMEA,0,642.88,112,18,39460,Web
0,0,2024-05-06,EMEA,1,252.56,116,7,12223,Mobile
3,0,2024-03-06,AMER,0,389.22,79,9,91405,WhatsApp
1,0,2024-11-13,EMEA,1,1293.44,40,36,55173,Web
3,0,2024-01-28,APAC,1,215.73,59,25,40292,Web
2,0,2024-02-09,EMEA,1,410.58,111,31,87631,WhatsApp
3,0,2024-12-23,APAC,0,556.29,11,6,94711,Web
5,0,2024-10-25,EMEA,0,191.15,86,21,44437,Mobile
1,0,2024-11-19,APAC,0,144.92,51,43,76650,Mobile
5,0,2024-05-13,AMER,1,114.77,30,23,96385,Web
0,0,2024-12-10,APAC,1,147.49,46,2,90726,Mobile
0,0,2024-07-03,EMEA,1,259.2,57,5,55608,Mobile
5,1,2024-12-07,AMER,0,210.17,75,29,89760,Mobile
2,0,2024-08-06,EMEA,0,286.81,88,46,33998,Web
1,0,2024-06-04,AMER,0,342.81,44,3,56451,Web
1,1,2024-03-23,AMER,1,304.26,32,1,34995,Retail
4,0,2024-04-06,EMEA,1,71.11,33,15,21570,Web
3,0,2024-05-15,APAC,0,367.56,57,12,79794,Web
0,0,2024-01-01,LATAM,1,167.18,20,11,95226,Web
2,0,2024-10-23,APAC,0,288.42,91,46,54471,Retail
1,0,2024-07-29,APAC,1,217.43,58,23,11159,Mobile
2,1,2024-02-20,LATAM,1,60.17,52,8,66288,Web
1,0,2024-12-07,EMEA,0,248.33,56,42,33366,Web
1,0,2024-06-07,EMEA,1,254.41,104,34,29061,Web
2,0,2024-03-24,EMEA,0,85.69,50,35,68716,Mobile
3,0,2024-03-07,LATAM,0,65.76,93,30,82025,Mobile
2,0,2024-03-24,AMER,0,150.51,32,6,52529,Web
4,1,2024-06-29,EMEA,0,327.73,105,43,21216,Web
2,0,2024-04-07,AMER,1,46.24,4,8,64321,Web
5,0,2024-08-23,AMER,0,98.99,92,32,24024,Retail
2,0,2024-04-30,APAC,1,127.74,34,15,75455,Web
1,1,2024-12-30,EMEA,1,271.95,45,9,76515,Web
2,0,2024-04-22,APAC,1,146.07,8,20,44923,Web
2,0,2024-12-14,APAC,1,302.21,85,45,73826,Web
0,0,2024-08-30,AMER,1,346.62,57,46,49469,Web
1,0,2024-12-28,AMER,1,284.3,115,5,33860,Mobile
3,0,2024-01-23,AMER,0,231.61,68,18,20137,Web
3,1,2024-07-29,APAC,0,57.94,118,7,74754,Retail
2,0,2024-08-04,EMEA,1,486.99,107,21,26697,Web
2,0,2024-04-17,AMER,1,277.32,18,22,82485,WhatsApp
2,0,2024-05-29,AMER,1,140.92,18,23,10505,Web
3,0,2024-01-06,LATAM,1,182.63,110,42,54635,Mobile
3,1,2024-01-03,EMEA,0,127.6,64,5,85452,Mobile
0,0,2024-01-16,APAC,0,358.56,82,15,53709,Web
4,0,2024-07-28,AMER,1,321.74,109,41,15173,Mobile
1,0,2024-08-26,APAC,1,205.13,59,8,97767,WhatsApp
4,0,2024-12-08,APAC,0,358.6,26,10,20644,Web
2,0,2024-01-12,EMEA,0,297.0,12,35,62407,WhatsApp
1,1,2024-09-07,EMEA,1,80.71,85,16,69888,Web
0,0,2024-04-11,EMEA,0,379.29,60,3,76110,Retail
3,0,2024-05-07,APAC,0,212.93,28,2,18326,Web
2,1,2024-02-10,APAC,0,141.81,49,6,22316,WhatsApp
1,0,2024-09-28,LATAM,1,149.76,6,27,81129,WhatsApp
2,0,2024-12-10,EMEA,1,245.11,27,3,15610,Mobile
1,0,2024-03-04,EMEA,1,172.85,82,23,87974,WhatsApp
2,0,2024-11-08,APAC,0,484.06,18,34,35609,WhatsApp
4,0,2024-03-31,AMER,0,510.98,94,37,25313,WhatsApp
1,0,2024-02-06,EMEA,0,50.65,58,15,95278,Mobile
1,1,2024-03-16,APAC,0,163.95,98,38,30566,Mobile
3,0,2024-07-29,AMER,0,80.64,92,16,48660,Retail
3,0,2024-05-01,LATAM,0,139.62,109,39,15014,Mobile
0,1,2024-12-08,APAC,0,403.35,98,31,99952,Web
1,0,2024-05-01,EMEA,1,71.49,37,36,14724,WhatsApp
1,0,2024-11-13,APAC,0,233.43,39,26,59043,Retail
1,0,2024-05-12,EMEA,1,605.28,17,31,48686,Web
0,0,2024-02-08,APAC,0,240.31,108,1,63564,Web
3,0,2024-08-18,EMEA,0,81.71,83,40,23842,WhatsApp
2,0,2024-07-18,EMEA,1,162.02,76,21,98006,WhatsApp
1,0,2024-02-07,APAC,0,169.06,37,7,66085,Retail
2,0,2024-09-10,APAC,0,79.02,67,32,55934,Web
0,0,2024-05-02,AMER,1,88.15,50,19,48523,WhatsApp
2,0,2024-09-07,AMER,1,146.21,98,26,40068,Web
3,1,2024-02-24,APAC,0,93.82,92,14,32590,WhatsApp
0,0,2024-10-25,AMER,1,95.91,113,28,20245,Mobile
5,1,2024-05-10,LATAM,1,246.35,118,34,90383,Mobile
1,0,2024-05-04,LATAM,0,125.42,25,46,50835,WhatsApp
1,1,2024-09-23,LATAM,1,54.5,87,16,60144,WhatsApp
2,0,2024-02-15,EMEA,1,365.14,42,42,30517,Mobile
2,0,2024-06-21,AMER,0,255.84,75,23,57069,Web
0,0,2024-07-27,APAC,0,219.92,18,40,47686,Web
4,0,2024-09-24,EMEA,0,171.93,23,8,82388,Web
1,0,2024-02-08,EMEA,1,377.1,50,15,29155,Web
3,1,2024-05-22,EMEA,0,325.66,112,38,56669,Mobile
0,1,2024-07-27,AMER,0,80.23,112,19,40765,Web
2,0,2024-04-08,APAC,1,88.36,63,34,49734,Web
1,0,2024-11-15,AMER,0,70.18,80,39,52198,WhatsApp
1,0,2024-07-21,APAC,0,115.41,45,16,51920,Web
1,0,2024-08-25,APAC,1,74.53,25,47,82083,WhatsApp
1,0,2024-05-20,AMER,0,355.77,14,42,65311,Web
1,0,2024-07-12,EMEA,0,279.24,75,24,78050,Web
0,0,2024-06-13,EMEA,1,52.56,23,35,87262,Mobile
1,0,2024-04-14,AMER,1,92.2,75,41,27502,Web
2,0,2024-07-21,AMER,1,353.75,78,28,40471,Web
4,0,2024-06-10,EMEA,0,291.68,53,8,17597,Web
2,0,2024-09-26,AMER,1,67.38,35,44,90387,Web
2,0,2024-10-22,APAC,0,191.87,34,27,56076,Web
3,0,2024-11-25,APAC,0,94.55,60,42,64784,Mobile
3,0,2024-03-02,APAC,1,285.98,43,13,15281,Mobile
3,0,2024-07-22,APAC,1,242.94,19,5,31013,Mobile
4,0,2024-06-11,EMEA,1,187.85,41,30,51317,Mobile
1,1,2024-12-02,AMER,1,410.64,92,29,42135,Mobile
1,0,2024-11-14,AMER,0,203.53,44,11,72618,WhatsApp
1,0,2024-11-04,APAC,0,202.59,101,25,30199,Web
5,0,2024-05-16,APAC,1,59.41,78,11,26407,WhatsApp
4,0,2024-08-16,EMEA,1,247.15,86,15,63740,Mobile
0,0,2024-12-26,AMER,0,99.78,92,25,31396,Mobile
4,0,2024-05-04,EMEA,0,189.01,43,15,32718,Retail
3,0,2024-10-30,APAC,1,60.38,46,32,36147,WhatsApp
0,0,2024-05-24,AMER,1,393.23,77,8,85248,Web
2,0,2024-03-26,AMER,1,45.01,41,13,90037,Retail
2,0,2024-09-21,EMEA,1,231.32,56,24,11766,Web
0,0,2024-12-29,AMER,1,118.36,84,31,76252,Retail
1,0,2024-12-27,APAC,0,664.88,50,10,41458,Web
4,0,2024-07-12,APAC,0,488.34,48,44,54636,WhatsApp
2,0,2024-06-28,APAC,1,552.39,34,27,48949,WhatsApp
2,0,2024-10-03,AMER,1,527.44,71,7,14309,Mobile
3,0,2024-08-02,APAC,0,128.5,35,41,82140,WhatsApp
2,0,2024-05-22,AMER,0,29.0,11,34,34235,Web
0,0,2024-02-18,AMER,0,415.73,47,46,97859,Web
2,1,2024-05-08,LATAM,1,17.04,65,35,69899,Web
2,1,2024-03-28,EMEA,1,146.7,103,22,46248,Web
4,1,2024-11-09,AMER,0,170.6,32,17,35551,Mobile
4,0,2024-01-23,LATAM,1,438.74,2,16,75942,Web
2,0,2024-06-10,AMER,1,390.95,98,14,33270,WhatsApp
2,0,2024-03-28,APAC,0,69.94,108,13,27077,Web
1,0,2024-02-28,APAC,1,178.8,52,38,88928,Web
1,0,2024-08-23,LATAM,0,228.58,27,22,62124,Mobile
0,0,2024-03-23,APAC,0,279.32,102,41,80367,Mobile
1,0,2024-08-08,EMEA,0,54.2,57,22,73124,Mobile
2,0,2024-01-16,AMER,0,455.62,112,1,18324,Mobile
1,0,2024-01-12,AMER,0,331.31,47,24,76026,Mobile
3,1,2024-01-02,APAC,1,312.28,92,14,56063,Mobile
1,0,2024-07-16,APAC,0,309.12,65,39,68031,Web
2,0,2024-11-14,AMER,0,165.47,103,4,69486,Mobile
2,0,2024-06-25,AMER,0,261.8,31,25,67527,Web
3,0,2024-06-05,AMER,1,102.89,52,1,64933,WhatsApp
2,0,2024-11-28,AMER,1,135.57,69,4,48584,WhatsApp
2,0,2024-09-27,AMER,1,584.41,73,20,44683,Web
1,0,2024-05-10,AMER,1,96.94,56,25,72833,Web
0,0,2024-03-31,EMEA,0,370.48,100,2,95646,Retail
0,0,2024-06-29,LATAM,1,116.74,36,3,44849,Web
5,1,2024-08-31,AMER,0,406.72,91,10,77513,Mobile
1,1,2024-09-23,APAC,0,101.16,91,46,90802,Mobile
1,0,2024-01-14,LATAM,0,278.59,67,20,74506,WhatsApp
4,0,2024-04-17,AMER,0,98.98,83,42,92722,Mobile
3,0,2024-03-22,AMER,0,23.23,17,46,61092,Web
3,0,2024-11-14,EMEA,0,58.28,86,40,13427,Web
2,0,2024-04-11,LATAM,0,356.92,59,23,47455,Web
1,0,2024-04-02,AMER,1,192.0,83,7,72530,WhatsApp
3,0,2024-05-18,EMEA,0,92.99,49,46,35979,Web
2,0,2024-12-10,AMER,0,175.96,49,29,95022,Web
0,0,2024-08-31,EMEA,0,460.06,9,29,61871,Web
4,1,2024-04-09,AMER,1,178.65,70,31,93736,Web
1,0,2024-11-22,AMER,1,111.52,9,36,27488,Retail
0,0,2024-01-17,APAC,1,241.81,13,20,79395,Web
2,0,2024-12-21,AMER,0,106.58,41,7,99015,Mobile
1,1,2024-05-26,EMEA,1,198.21,119,19,35315,Web
3,0,2024-01-09,LATAM,1,429.97,12,27,66393,Web
0,0,2024-11-23,APAC,0,227.84,25,15,13066,WhatsApp
1,0,2024-04-04,AMER,0,78.42,27,44,98700,Web
1,0,2024-09-21,APAC,1,222.26,22,44,73101,Mobile
0,0,2024-06-12,APAC,0,135.36,1,24,95381,WhatsApp
1,0,2024-06-22,AMER,0,163.44,73,10,46494,Web
1,0,2024-02-27,EMEA,1,82.04,55,1,45868,WhatsApp
3,0,2024-12-25,AMER,0,139.32,47,11,68987,Web
2,0,2024-09-02,AMER,0,1153.1,18,12,80755,Web
0,1,2024-02-08,EMEA,0,209.4,5,16,89959,Retail
2,0,2024-02-10,LATAM,1,305.39,89,38,45430,Mobile
1,0,2024-05-12,APAC,0,9.27,42,7,77705,Mobile
0,0,2024-07-16,AMER,1,130.41,32,25,79923,Retail
2,0,2024-08-29,APAC,1,168.45,66,29,45403,Mobile
1,1,2024-12-27,EMEA,0,90.83,52,5,66995,Mobile
0,0,2024-11-29,EMEA,0,454.01,99,47,44224,Retail
1,0,2024-11-25,AMER,0,345.86,22,26,51964,Web
3,0,2024-02-05,AMER,1,145.63,70,26,32293,Web
0,0,2024-06-11,APAC,0,267.02,66,13,52713,Web
1,0,2024-04-26,AMER,1,560.86,104,21,40884,WhatsApp
1,0,2024-07-04,APAC,0,213.29,45,12,63335,WhatsApp
1,0,2024-05-07,AMER,1,498.04,3,46,36552,Web
1,0,2024-10-27,APAC,1,475.23,107,6,13040,Retail
0,0,2024-10-06,APAC,0,344.74,73,2,44916,WhatsApp
4,0,2024-06-28,APAC,1,884.33,71,36,44847,Mobile
2,0,2024-01-03,APAC,0,138.15,22,6,27503,Mobile
0,0,2024-07-11,EMEA,0,109.76,9,43,95709,Mobile
1,0,2024-03-15,AMER,0,431.85,101,10,26124,Mobile
1,0,2024-11-10,AMER,1,82.77,82,37,90682,WhatsApp
5,0,2024-01-02,APAC,1,280.19,84,36,70426,Web
4,0,2024-01-23,AMER,0,180.47,30,5,72188,Web
2,0,2024-08-20,APAC,0,341.77,22,18,41125,WhatsApp
1,0,2024-10-31,APAC,0,69.21,43,8,82305,WhatsApp
0,0,2024-02-10,EMEA,0,104.95,113,6,84309,Retail
1,0,2024-11-18,APAC,1,516.98,11,25,98856,Mobile
0,0,2024-08-13,EMEA,0,285.04,116,34,52506,Mobile
2,0,2024-12-16,AMER,1,340.18,87,38,52503,WhatsApp
1,0,2024-11-13,APAC,0,271.8,83,10,20852,Web
2,0,2024-08-20,AMER,1,152.83,72,10,72111,Mobile
1,0,2024-10-26,AMER,0,1220.15,76,31,75197,WhatsApp
1,0,2024-01-18,APAC,0,126.56,60,8,86010,Web
2,0,2024-11-12,APAC,0,318.21,30,13,99568,Mobile
1,0,2024-05-08,APAC,1,428.56,79,42,74712,Web
0,0,2024-05-26,APAC,0,422.91,18,7,94536,Mobile
2,0,2024-07-26,AMER,1,149.52,53,4,68080,Web
2,0,2024-04-17,APAC,0,67.86,101,6,27119,Web
0,0,2024-06-14,EMEA,0,408.88,43,24,35616,WhatsApp
2,0,2024-02-21,AMER,0,252.44,10,31,32420,WhatsApp
1,0,2024-11-06,AMER,0,178.84,65,35,31761,WhatsApp
0,0,2024-02-24,APAC,1,371.81,69,21,28780,Web
1,0,2024-05-26,APAC,0,118.62,7,22,67898,Retail
4,0,2024-12-13,AMER,1,261.15,21,11,26582,Web
1,0,2024-08-18,APAC,1,180.88,7,10,48187,WhatsApp
0,0,2024-07-09,APAC,1,314.51,56,45,67638,Mobile
7,0,2024-04-20,APAC,0,523.02,88,43,20008,WhatsApp
2,0,2024-04-18,APAC,0,246.77,13,40,10359,Web
1,0,2024-10-30,APAC,1,382.67,44,30,56848,WhatsApp
5,0,2024-03-18,EMEA,1,419.71,26,44,12994,Mobile
4,0,2024-07-24,APAC,1,68.0,80,1,77661,WhatsApp
3,0,2024-07-16,APAC,1,262.92,42,29,60445,Web
0,0,2024-08-09,AMER,1,246.13,29,24,60773,Mobile
1,0,2024-01-04,APAC,1,318.5,83,21,96433,Mobile
1,0,2024-01-30,APAC,0,170.89,92,46,25220,WhatsApp
2,0,2024-07-16,EMEA,1,228.27,108,46,18672,Web
4,0,2024-09-21,AMER,0,221.59,93,4,59592,Mobile
3,0,2024-01-08,AMER,1,160.8,56,28,82926,Web
1,0,2024-11-08,AMER,1,98.02,112,1,46818,Web
